id,name,org_name,professor
10096,디지털 금융세상의 리스크관리,서울사이버대학교,서영수
10077,국고보조금 이해와 실무,한국능률협회컨설팅,"윤용중, 윤장원, 김정진, 류진동, 신석경"
10012,혁신 마케팅 CASE STUDY,한양대학교(ERICA),문준연
9922,모범시민의 교양회계Ⅱ,울산대학교,김효은
9921,모범시민의 교양회계Ⅰ,울산대학교,김효은
9913,재무설계와 금융투자의 ABC,동덕여자대학교,이찬희
9849,메타버스와 서비스 경영 ,평택대학교,김승욱
9817,인공지능 기반 소셜벤처의 비즈니스 모델 개발,고려대학교,최병호
9816,다양성과 공존 그리고 비즈니스 사례,고려대학교,이종구
9815,혁신 경영을 위한 다양성 전략,고려대학교,이종구
9814,스마트 리스크 관리,고려대학교,임종권
9813,리스크 관리의 이해 및 응용,고려대학교,임종권
9761,2030세대를 위한 부동산(기초),동의대학교,"강정규, 곽병철"
9760,2030세대를 위한 부동산(실무),동의대학교,"강정규, 곽병철"
9755,지혜로운 금융생활,울산과학대학교,천정애
9679,국제무역론,충남대학교,오근엽
9671,성공적인 소셜벤처 창업을 위한 실무 개론,동명대학교,"노성여, 김종진, 김병국, 박대훈, 최용석, 이윤석"
9670,스타트업챌린지,동명대학교,"정해주, 전수성, 김종출, 김종욱, 서주환, 이지은, 이호상, 박준모, 최용주, 천동필, 김성수, 박진은, 박길원, 박성일, 김내희"
9642,기업가정신과 기업가적 행동,경기대학교,임진혁
9606,Managing and Improving Quality,우송대학교,이유택
9605,Entrepreneurship,우송대학교,Anura Amarasena
9602,Customer Relationship Management in Hospitality Industry,우송대학교,Raweewan Proyrungroj 
9600,International Management,우송대학교,Anura Amarasena
9599,Hospitality Customer Behavior and Insights,우송대학교,Raweewan Proyrungroj
9596,Purchase and Inventory Management,우송대학교,Per Henrik Jonsson
9594,Human Resource Management in the Hospitality industry,우송대학교,Alaa Nimer Abukhalifeh
9577,도시경제,서강대학교,김경환
9572,제한된 윤리성: 원인과 처방,서강대학교,민재형
9550,바이오뷰티 창업과 성공전략,대구한의대학교,"김기근, 박진한, 안찬우, 이선미, 장봉진"
9544,리더의 전략적 의사결정 ,서강대학교,민재형
9524,시스템 사고와 창의,충북대학교,김상욱
9522,투자론(R과 Excel을 통한 금융데이터 분석),충남대학교,장호규
9496,외식산업 인터넷 마케팅,부산디지털대학교,김재정
9470,지역혁신을 이끄는 로컬 이노베이터 실무교육과정,건국대학교(글로컬),오득균
9464,한국의 농업발전,서울대학교 한국경제와 K학술확산연구센터,"김성남, 최희원, 한상훈, 최찬호, 김광호, 김경량, 문한필, 정남교"
9462,한국의 사회정책,서울대학교 한국경제와 K학술확산연구센터,김도형
9461,한국의 에너지산업,서울대학교 한국경제와 K학술확산연구센터,배연호
9460,경제개발기 한국의 공업화,서울대학교 한국경제와 K학술확산연구센터,주익종
9459,한국의 장기통계 1,서울대학교 한국경제와 K학술확산연구센터,박이택
9458,한국 조선산업 발전사,서울대학교 한국경제와 K학술확산연구센터,배석만
9456,한국의 경제발전과 외자도입,서울대학교 한국경제와 K학술확산연구센터,김유진
9455,한국의 경제발전,서울대학교 한국경제와 K학술확산연구센터,유동우
9432,항공사 취업을 위한 미래 항공 운송 산업의 이해[Understanding the Future Air Transport Industry for Airline Employment],인하공업전문대학,이휘영
9420,4차 산업혁명과 스타트업 실무 역량강화,성균관대학교,김경환
9409,한국창업정책 60년사와 우수 기업 사례,성균관대학교,김경환
9397,재미있는 글로벌 경제 기행,부산대학교,김영재
9379,"인공지능과 기계학습, 원리와 응용",이화여자대학교,신경식
9367,"빅데이터의 세계, 원리와 응용",이화여자대학교,신경식
9330,소셜벤처 스킬업 심화과정,한양여자대학교,안지훈
9329,소셜벤처 스킬업 기본과정,한양여자대학교,안지훈
9328,소셜벤처 스타트업 과정,한양여자대학교,안지훈
9323,소셜벤처 빌드업 과정,한양여자대학교,안지훈
9322,소셜벤처 워밍업 과정,한양여자대학교,안지훈
9321,ESG와 지속가능한 발전,한양여자대학교,안지훈
9274,역사로 배우는 세금이야기,영남대학교,박종국
9272,원리로 알아보는 경제분석,영남대학교,이병완
9246,Internet Marketing,우송대학교,
9119,금융경제 기초,숙명여자대학교,최철
8807,STATA를 이용한 경제 데이터 분석론,명지대학교,우석진
8806,제도와 경제,명지대학교,김두얼
8762,"비즈니스 협상, 차이를 인식하라!",경성대학교,곽복선
8612,현대 도시와 사회적 경제,강남대학교,최유진
8066,블록체인 경제와 디지털 자산 혁명,성신여자대학교,심선영
8058,비즈니스를 위한 인공지능,성신여자대학교,심선영
8054,4차 산업혁명과 경영혁신,성신여자대학교,심선영
8043,경제통계학 3부 - 표본조사와 통계적 추론 ,서울대학교,류근관
8042,경제통계학 1부 : 그림과 수치를 이용한 자료의 정리,서울대학교,류근관
8041,경제학원론 : 미시경제학,서울대학교,이준구
8032,경제학원론 : 거시경제학,서울대학교,이준구
8018,경제학 들어가기,서울대학교,이준구
8015,(Advanced)ຫຼັກສູດການເປັນຜູ້ປະກອບການດ້ານໄອທີ LVTP : ສ້າງໂມເດວຮູບແບບທຸລະກິດທີ່ປະສົບຜົນສຳເລັດ ແລະ ສ້າງແຜນທຸລະກິດ(LVTP IT Entrepreneurship Courses : Create a successful business model and draw up a business plan),성균관대학교,최우진
8014,(Basic)ຫຼັກສູດການເປັນຜູ້ປະກອບການດ້ານໄອທີ LVTP: ການປະຕິວັດອຸດສາຫະກຳຄັ້ງທີ 4 ແລະ ທຸລະກິດສະຕາດອັບ(LVTP IT Entrepreneurship Courses : The 4th Industrial Revolution and Startup Business),성균관대학교,김경환
7945,"경제통계학 2부 - 통계적 추론을 위한 개념, 도구, 사례 ",서울대학교,류근관
7915,The Korean Economic Development,연세대학교,
7911,경제학 첫걸음 Part 2: 거시경제학,연세대학교,
7908,경제학 첫걸음  Part 1: 미시경제학,연세대학교,
7905,서비스디자인,연세대학교,
7902,경험디자인,연세대학교,
7879,"손끝 금융, 핀테크 경영",연세대학교(미래),송용욱
7738,Winning in Business: The Art of War by Sun Tzu,XuetangX,"Liu Aijun,Liu Haohua,Zhong Wei,Chen Liangliang,Weihua YE"
7736,Intermediate Accounting II,XuetangX,QI JUN
7734,Operation Management,우송대학교,Hannan Baber
7726,Entrepreneurship,우송대학교,Anura Amarasena
7725,Customer Relationship Management in Hospitality Industry,우송대학교,Raweewan Proyrungroj 
7723,Managing and Improving Quality,우송대학교,이유택
7715,International Management,우송대학교,Anura Amarasena
7712,Hospitality Customer Behavior and Insights,우송대학교,Raweewan Proyrungroj
7699,Purchase and Inventory Management,우송대학교,Per Henrik Jonsson
7698,Purchase and Inventory Management,우송대학교,Per Henrik Jonsson
7689,Human Resource Management in the Hospitality industry,우송대학교,Alaa Nimer Abukhalifeh
7688,Human Resource Management in the Hospitality industry,우송대학교,Alaa Nimer Abukhalifeh
7663,Project Management,우송대학교,Anura Amarasena
7617,상인들이 만든 르네상스 예술이야기,원광대학교,
7608,스타트업 생태계,(주)웅진씽크빅,김두홍
7607,개발자 출신 주니어 기획자가 PM으로 가는길,(주)웅진씽크빅,"홍상선, 송승현"
7606,성공하는 기획자,(주)웅진씽크빅,"박한근, 이제인"
7583,2030 축의 전환(2030),(주)웅진씽크빅,웅진씽크빅
7581,나의 월급 독립 프로젝트(My Salary Independent Project),(주)웅진씽크빅,웅진씽크빅
7579,언바운드(Unbound),(주)웅진씽크빅,웅진씽크빅
7577,지금 팔리는 것들의 비밀(When They Buy),(주)웅진씽크빅,웅진씽크빅
7575,보는 순간 사게 되는 1초 문구 (The power of a catchy phrase),(주)웅진씽크빅,웅진씽크빅
7574,위기인가? 삼성하라! (Is Crisis? Do Samsung!),(주)웅진씽크빅,웅진씽크빅
7332,마켓과 ING하기: 마케팅 고수가 되기 위한 원리,서울시립대학교,이성호
7243,쉽게 이해하는 FTA,서울시립대학교,성한경
7225,지혜로운 금융생활,울산과학대학교,천정애
7199,스타트업챌린지,동명대학교,"정해주, 전수성, 김종출, 김종욱, 서주환, 이지은, 이호상, 박준모, 최용주, 천동필, 김성수, 박진은, 박길원, 박성일, 김내희"
7195,성공적인 소셜벤처 창업을 위한 실무 개론,동명대학교,"노성여, 김종진, 김병국, 박대훈, 최용석, 이윤석"
7187,창업과벤처,동명대학교,"노성여, 임채관"
7020,블록체인 경제와 디지털 자산 혁명,성신여자대학교,심선영
6986,비즈니스를 위한 인공지능,성신여자대학교,심선영
6953,4차 산업혁명과 경영혁신,성신여자대학교,심선영
6798,"차이나 리포트, 중국통상을 말하다",숭실대학교,구기보
6795,기업가정신과 행동(Entrepreneurial Thinking and Action),숭실대학교,
6770,4차 산업혁명과 창업(창업 리스크를 줄이는 법률이야기),숭실대학교,"전삼현, 최자영"
6705,리더의 전략적 의사결정 ,서강대학교,민재형
6699,제한된 윤리성: 원인과 처방,서강대학교,민재형
6691,도시경제,서강대학교,김경환
6622,미래창업을 위한 창의성과 창의경영,서강대학교,김진화
6037,Introduction to Quantitative Investing,성균관대학교,
6035,글로벌 경제사,성균관대학교,송병건
6031,글로벌 경제사,성균관대학교,
6030,글로벌경제사,성균관대학교,
6013,차이나마케팅 : 중국 내수시장 공략하기,성균관대학교,
6007,창업가를 위한 브랜드 네이밍 기법,성균관대학교,김희정
6005,한국창업정책 60년사와 우수 기업 사례,성균관대학교,김경환
5999,4차 산업혁명과 스타트업 실무 역량강화,성균관대학교,김경환
5979,창업 아이템 발굴을 위한 창의적 사고 기법,성균관대학교,위현정
5920,창업가가 창업을 묻다,성균관대학교,김경환
5839,4차 산업혁명과 소셜벤처 창업,성균관대학교,김성민
5833,성공 비즈니스 모델과 사업계획 수립,성균관대학교,최우진
5827,21C 필수역량 강화를 위한 팀 앙트레프레너십,성균관대학교,이원준
5821,4차 산업혁명과 창업 비즈니스,성균관대학교,김경환
5797,컬러리더십,성균관대학교,
5490,보관하역론,서울디지털평생교육원,이기희
5485,화물운송론,서울디지털평생교육원,이기희
5480,전자무역론,서울디지털평생교육원,민경기
5475,무역상무론,서울디지털평생교육원,안병수
5464,기계-인간-환경 공존시대의 휴머니티 경영,서울사이버대학교,이완형
5463,기계-인간-환경 공존시대의 휴머니티 경영,서울사이버대학교,이완형
5462,디지털 금융세상의 리스크관리,서울사이버대학교,서영수
5461,디지털 금융세상의 리스크관리,서울사이버대학교,서영수
5452,언택트 시대의 생활금융,서울사이버대학교,서영수
5311,문화융합시대의 창업,한국지역대학연합(RUCK),김기정 외 10인
5276,메타버스와 서비스 경영 ,평택대학교,김승욱
5273,빅데이터와 고객관계관리,평택대학교,김승욱
5094,사회적기업 아름다운 경영이야기,부산대학교,조영복
5008,재미있는 글로벌 경제 기행,부산대학교,김영재
4959,기업과 경영,부산대학교,"조영복, 곽선화, 송경수, 이용탁, 이장우, 장형유, 김용호"
4845,"[집콕]글로벌시대, 문화관광콘텐츠의 이해",남서울대학교,이승길
4844,"글로벌시대, 문화관광콘텐츠의 이해",남서울대학교,이승길
4800,처음부터 대단한 생각은 없다! 생각수업,(주)멀티캠퍼스,SERICEO연구진
4794,글로벌 선진기업으로부터 배우는 성공적 경영전략,(주)멀티캠퍼스,SERICEO연구진
4793,"성공의 열쇠, 매장전략의 모든 것",(주)멀티캠퍼스,SERICEO연구진
4792,"인지심리학 한 스푼, 일 잘하는 업무리더로 거듭나기",(주)멀티캠퍼스,SERICEO연구진
4790,"뭉치면 살고 흩어지면 죽는다, 시너지를 이끌어 내는 협업의 스킬 ",(주)멀티캠퍼스,SERICEO연구진
4789,"반드시 알아야 할 비즈니스 트렌드!, 핵심단어로 풀다",(주)멀티캠퍼스,SERICEO연구진
4788,알아두면 쓸모있는 무역Job이야기,산업통상자원부,김민재
4787,무역의 세계사! 무역의 시작과 21세기 무역을 보다,산업통상자원부,박정준
4772,신상품 개발론,명지대학교,이유석
4771,비즈니스 프로세스 애널리틱스 ,명지대학교,강영식
4591,세계인의 북한경제읽기,경남대학교,양문수
4277,돈 버는 재무관리,한국공학대학교,고혁진
4270,마케팅조사론,한국공학대학교,이재광
4269,마케팅조사론,한국공학대학교,이재광
4261,스마트 리스크 관리,고려대학교,임종권
4257,다양성과 공존 그리고 비즈니스 사례,고려대학교,이종구
3988,인공지능 기반 소셜벤처의 비즈니스 모델 개발,고려대학교,최병호
3984,리스크 관리의 이해 및 응용,고려대학교,임종권
3980,혁신 경영을 위한 다양성 전략,고려대학교,이종구
3947,호텔을 알면 여행이 즐겁다,건양대학교,김경한
3698,고객발굴기반 비즈니스 모델 수립,계명대학교,"김병국, 오득균, 노성여, 최용석, 이윤석"
3639,지역혁신을 이끄는 로컬 이노베이터 실무교육과정,건국대학교(글로컬),오득균
3421,한국의 농업발전,서울대학교 한국경제와 K학술확산연구센터,"김성남, 최희원, 한상훈, 최찬호, 김광호, 김경량, 문한필, 정남교"
3419,한국의 사회정책,서울대학교 한국경제와 K학술확산연구센터,김도형
3418,한국의 에너지산업,서울대학교 한국경제와 K학술확산연구센터,배연호
3417,경제개발기 한국의 공업화,서울대학교 한국경제와 K학술확산연구센터,주익종
3416,한국의 장기통계 1,서울대학교 한국경제와 K학술확산연구센터,박이택
3415,한국 조선산업 발전사,서울대학교 한국경제와 K학술확산연구센터,배석만
3413,한국의 경제발전과 외자도입,서울대학교 한국경제와 K학술확산연구센터,김유진
3412,한국의 경제발전,서울대학교 한국경제와 K학술확산연구센터,유동우
3357,알기 쉬운 스타트업 재무,한국과학기술원,안성태
3334,창업의 첫걸음,한국과학기술원,안성태
3317,소셜벤처 창업과 펀딩,한국과학기술원,
3316,소셜 벤처 창업과 펀딩,한국과학기술원,
3202,경영시스템 인증의 이해 -ISO/IEC 17021-1,한국인정지원센터,한 섭
3044,계량경제학,제주대학교,
2976,Special Interest Tourism Marketing,제주대학교,Dr. Ounjoung Park
2650,항공사 취업을 위한 미래 항공 운송 산업의 이해,인하공업전문대학,이휘영
2591,vivid social venture start-up story,한양여자대학교,Lee Eui Heon
2590,생생한 소셜벤처 창업 스토리,한양여자대학교,이의헌
2584,소셜벤처 투어- 창업실무,한양여자대학교,오태환
2578,사회적 가치와 임팩트투자,한양여자대학교,주성수
2570,사회적 가치와 소셜벤처,한양여자대학교,안지훈
2564,소셜벤처 스킬업 심화과정,한양여자대학교,안지훈
2563,소셜벤처 스킬업 기본과정,한양여자대학교,안지훈
2562,소셜벤처 스타트업 과정,한양여자대학교,안지훈
2549,소셜벤처 빌드업 과정,한양여자대학교,안지훈
2546,소셜벤처 워밍업 과정,한양여자대학교,안지훈
2543,ESG와 지속가능한 발전,한양여자대학교,안지훈
2524,혁신 마케팅 CASE STUDY,한양대학교(ERICA),문준연
2523,혁신 마케팅 CASE STUDY,한양대학교(ERICA),문준연
2493,정책학개론,한양대학교,김정수
2482,재무제표 작성 : Step-by-Step Guide,한양대학교,송창준
2475,"창조경영을 위한 인적자원관리, 길을 묻다",한양대학교,전상길
2417,청년취업과 기술혁신 창업전략,한양사이버대학교,"임희정, 신선미, 이정희"
2315,영상콘텐츠 제작을 통한 사회적 기업의 이해,호서대학교,어윤수
2314,영상콘텐츠 제작을 통한 사회적 기업의 이해,호서대학교,어윤수
2307,AI시대 발명과 특허,호서대학교,이영철
2306,AI시대 발명과 특허,호서대학교,이영철
2303,기업가정신과혁신,호서대학교,이종원
2302,기업가정신과혁신,호서대학교,이종원
2300,실전경영의 이해,호서대학교,"이성희, 김재진, 조정현"
2299,문화창업마케팅,호서대학교,박남규
